observationId,origin,causeType,causeIds,residentIds,activityExecutionIds,actionExecutionIds
observation_e9d4e28fb3c1ef24,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_3465dff0bdd060a3,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_5a9d628ca4c2acf6,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_fc4018bb15de0b83,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_a2552376dc3728b2,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_15d6f1ad67c90b79,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_23d1e869b20dca70,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_0ebce4dc74794d91,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_537c84097c681f2e,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_2ce603a0de8afd5c,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_d2301789fa342d14,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_499d4c9d428c7716,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_5eb1a6ea370e6d4b,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_9dfe625f88b7d52d,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_4dce709000819251,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_ccbb05f64ff61039,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_afb1a7b1a8b25cc5,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_3b14fbf809984692,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_5dc05bff15363156,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_f845f762996d532e,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_922cd175fc186c40,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_8fc52adb66049eeb,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_34de88b4c3baddff,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_7c988f587843da3c,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_ac64074a400fcbb7,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_51694b1ad5315d96,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_d2cd233c8dc37717,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_d9b4c266cffb3e13,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_9df4b076e0ddfcda,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_b17f19fb32291974,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_96443998418ecd77,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_a5a3bd8690d5ecbd,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_265aefd99c20063f,simulated_cause,action_execution,"[""action_562488839212050e""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_562488839212050e""]"
observation_5d963e2bdb2ca7ea,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_e5313d9d7715d397,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_909c402722f41ca2,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_3261b1504ca18e85,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_e48d4d497c34d602,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_0f488c20311ff3b9,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_29f5643ad3f86d05,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_311ea02d7976f214,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_ebe7cbf21a76a08e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_6a3f7a02216a5001,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_7cf5a591fbaa58a3,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_9588757cc082aa23,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_207a129f86f2855e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_ed94992b9735662a,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_0361444b234fb085,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_58644aff8bba8980,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_39aca2b1f45c0000,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_de00fc20f884c65c,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_b5c4f759de673dba,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_25a8a669646b1344,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_d7ad01febe71dba8,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_c604d71e728c4360,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_2605f9e856477d34,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_1a86ba73707548b4,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_d383b516e704c90a,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_b633904199ec011d,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_9e33f2d2336740ea,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_005d35dc38db3e02,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_815978ab87046725,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_db0927aeff95a66c,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_413a164f67f70b14,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_1090cbca6d37e8ee,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_a5ac099f421ed31e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_268e5f0e4f35a36d,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_2e693097ed6e3a5d,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_bd1c978c4473643e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_aca1b5e51b2ad49a,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_7494c4af69dc8cfd,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_f53bb0160d0fd6ff,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_2ae46d3b939dd574,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_9104325c38fc804e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_a81d44282fcded84,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_94d5db16f90e8487,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_a8176ecb95f731aa,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_6e8d0774c8213e01,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_f7178ec789b6bc3c,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_6d32de349f849863,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_d82d3f99e37e3494,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_feb1e511869decaf,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_a17ee01f0fe7f968,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_97cae4378e6bd7ae,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_479eaf666ed36ac9,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_743b9a8118cf903c,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_491cb09067de64a3,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_677cbea632110a7c,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_a81987d7e7779af2,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_9ac83a1a7d3bef08,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_1d89d1240dfd7d54,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_c62644ebb00bff52,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_0449e9cab86bf018,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_dd25f87f8ac148c4,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_017005ad70cccc92,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_523d5b9aafddeed7,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_af6df08d310b1f07,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_0348a89fb0e1b26e,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_65fa620b1dc27e20,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_de92f1037c1b0f90,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_3a33e1103e2f1de7,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_195bcccbf111d2f4,simulated_cause,action_execution,"[""action_41a330d657ea0c46""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_41a330d657ea0c46""]"
observation_dd51b45f1f7b0f4e,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_d98b8a0e9b376b89,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_7eeb71b0931ac53c,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_2dca5110242adfe2,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_100c1e7652d63c9c,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_f0f00ea484a2d6c7,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_0bd1e739cf41a005,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_1b3f7dcd5b6f6a27,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_183cc5fd6e667326,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_86d955ceab7eebaa,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_d4520ed7ee0ef901,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_b1286f0dd117cbf1,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_46f1c438e264932d,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_4408db27c0c1630f,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_56578bd6470bf7cc,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_48623b91140a517f,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_74ad7d5c3c60fcf3,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_1e2329976d59217c,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_101b9d906defd9a5,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_471a8169bf919834,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_5801e64093b4c4f1,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_21290008e1129b8d,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_704a05d43796e438,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_5b86306468048856,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_6fbd4beffdfff6b8,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_73bb767b116e21fe,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_45f314ce7d4d3b7c,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_4356e1084ed796b0,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_544498c67bfd2499,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_0c130ed681d3ba8c,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_914c77ebaf5f200f,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_1f0051779b1bcbb4,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_77ed05820fec27c4,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_58572d8cec1937bb,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_f4347f460c27fbc0,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_0361549fc77b0194,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_df99af601d77c72e,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_3f80af394200f62a,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_20e1f3130fcd6cf4,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_e88d08a50aeab069,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_cdef8329272d9b8f,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_9f90e145d5d7ff8e,simulated_cause,action_execution,"[""action_5172756571b874ca""]","[""tommaso_bianchi""]","[""activity_73f1a10c8889f6df""]","[""action_5172756571b874ca""]"
observation_af6855d488e717f6,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_63f0ccebfc95c6f4,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a12fc07afcdda08f,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_2dc52a4e070dc2c8,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_409fe48e4147e71a,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_d1a1185cffe51485,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_dd8301b9c50ec10b,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_6fb4d085e7d90c90,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a30ff218cd34c8a8,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_979b62c84eeb2c40,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_fe451e510cac9b46,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_37449174493a16ec,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_13866f006a642d04,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_893e5baaac384e5f,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_6a3dbda4c4ba3bad,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_82b83e2e2b0051e4,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_851c2c8e34e97043,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
