observationId,sensorId,sensorType,observedAt,measurement,value,unit,quality
observation_756976c26eba0f38,pir_bathroom_01,pir,2026-08-13T07:08:26.022052+02:00,motion,OFF,,nominal
observation_588302045e0f302f,pir_bathroom_01,pir,2026-08-13T07:08:28.621377+02:00,motion,ON,,nominal
observation_eaba564b89f8f383,pir_bathroom_01,pir,2026-08-13T07:08:31.464685+02:00,motion,OFF,,nominal
observation_31b274bac17c794d,pir_bathroom_01,pir,2026-08-13T07:08:58.077817+02:00,motion,ON,,nominal
observation_7a488679375409d0,pir_bathroom_01,pir,2026-08-13T07:09:02.226178+02:00,motion,OFF,,nominal
observation_d582dc974a9f1ec1,pir_bathroom_01,pir,2026-08-13T07:09:48.934500+02:00,motion,ON,,nominal
observation_378ed5c9d6eafa00,pir_bathroom_01,pir,2026-08-13T07:09:51.497501+02:00,motion,OFF,,nominal
observation_df4d5083eb99dd6b,pir_bathroom_01,pir,2026-08-13T07:09:54.225686+02:00,motion,ON,,nominal
observation_b5994d11ce6991ba,pir_bathroom_01,pir,2026-08-13T07:09:58.887183+02:00,motion,OFF,,nominal
observation_b5ee4d73dc372857,temperature_living_room_01,temperature,2026-08-13T07:13:27.194312+02:00,temperature,21.7,celsius,noisy
observation_9d4ce2dc46d4ff55,temperature_bathroom_01,temperature,2026-08-13T07:14:23.617819+02:00,temperature,21.8,celsius,noisy
observation_2a284e6b44bdb7b2,pir_bathroom_01,pir,2026-08-13T07:15:00.139284+02:00,motion,ON,,nominal
observation_3ab5f47ba6ce0db0,pir_kitchen_01,pir,2026-08-13T07:15:02.500000+02:00,motion,ON,,nominal
observation_83997810a2f40222,pir_bathroom_01,pir,2026-08-13T07:15:03.637935+02:00,motion,OFF,,nominal
observation_ad7a681282c092be,pir_kitchen_01,pir,2026-08-13T07:15:04.987109+02:00,motion,OFF,,nominal
observation_41c4bb27f053ec00,temperature_kitchen_01,temperature,2026-08-13T07:16:53.932109+02:00,temperature,20.5,celsius,noisy
observation_79b94fbd219b3a92,pir_kitchen_01,pir,2026-08-13T07:17:16.363636+02:00,motion,ON,,nominal
observation_d0dc2d7928104de2,pir_kitchen_01,pir,2026-08-13T07:17:22.974984+02:00,motion,OFF,,nominal
observation_bd832d40426d2d4d,temperature_hallway_01,temperature,2026-08-13T07:17:45.936469+02:00,temperature,20.6,celsius,noisy
observation_49aafbf3755266e9,temperature_bedroom_01,temperature,2026-08-13T07:18:15.874136+02:00,temperature,20.5,celsius,noisy
observation_c7454e80dddabe70,pir_kitchen_01,pir,2026-08-13T07:18:16.363636+02:00,motion,ON,,nominal
observation_7807cf6bf5b33721,pir_kitchen_01,pir,2026-08-13T07:18:21.704222+02:00,motion,OFF,,nominal
observation_6fc256a5c387af11,pir_kitchen_01,pir,2026-08-13T07:18:41.173222+02:00,motion,ON,,nominal
observation_873281b91d9c6d13,pir_kitchen_01,pir,2026-08-13T07:18:50.243283+02:00,motion,OFF,,nominal
observation_1d1fe892c59a720d,pir_kitchen_01,pir,2026-08-13T07:18:51.599670+02:00,motion,ON,,nominal
observation_b73f4d5f3dc18a49,pir_kitchen_01,pir,2026-08-13T07:19:01.757857+02:00,motion,OFF,,nominal
observation_c6280842f8394b97,pir_kitchen_01,pir,2026-08-13T07:19:13.920543+02:00,motion,ON,,nominal
observation_43be0dba4ec33fbd,pir_kitchen_01,pir,2026-08-13T07:19:17.459140+02:00,motion,OFF,,nominal
observation_d90b6182ad1b03a0,pir_kitchen_01,pir,2026-08-13T07:19:29.708872+02:00,motion,ON,,nominal
observation_6eac5b6a870db360,pir_kitchen_01,pir,2026-08-13T07:19:38.977388+02:00,motion,OFF,,nominal
observation_59ccbaa0c203a630,pir_kitchen_01,pir,2026-08-13T07:19:51.406068+02:00,motion,ON,,nominal
observation_22143e4682fad0f7,pir_kitchen_01,pir,2026-08-13T07:19:53.609585+02:00,motion,OFF,,nominal
observation_20225f59e5fc90e4,pir_kitchen_01,pir,2026-08-13T07:20:07.719637+02:00,motion,ON,,nominal
observation_8702fbae23409e4d,pir_kitchen_01,pir,2026-08-13T07:20:10.229084+02:00,motion,OFF,,nominal
observation_78faec683a59d42d,pir_kitchen_01,pir,2026-08-13T07:20:18.335815+02:00,motion,ON,,nominal
observation_6bc8c0d66bfd3034,pir_kitchen_01,pir,2026-08-13T07:20:22.562636+02:00,motion,OFF,,nominal
observation_bb40f0ae0d319db6,pir_kitchen_01,pir,2026-08-13T07:20:26.188079+02:00,motion,ON,,nominal
observation_79f02a9751260350,pir_kitchen_01,pir,2026-08-13T07:20:29.287112+02:00,motion,OFF,,nominal
observation_ca2130bab0d8bc59,pir_kitchen_01,pir,2026-08-13T07:20:36.279890+02:00,motion,ON,,nominal
observation_96cd70c7b10a5094,pir_kitchen_01,pir,2026-08-13T07:20:39.655312+02:00,motion,OFF,,nominal
observation_5c4c8da0e19fbad6,pir_kitchen_01,pir,2026-08-13T07:21:05.037235+02:00,motion,ON,,nominal
observation_017a47d1135df32f,pir_kitchen_01,pir,2026-08-13T07:21:08.755647+02:00,motion,OFF,,nominal
observation_f419be86f59464e0,pir_kitchen_01,pir,2026-08-13T07:21:36.070265+02:00,motion,ON,,nominal
observation_8cfe641ebdd8b4e3,pir_kitchen_01,pir,2026-08-13T07:21:39.032503+02:00,motion,OFF,,nominal
observation_3964f3cce580669f,pir_kitchen_01,pir,2026-08-13T07:21:47.247552+02:00,motion,ON,,nominal
observation_0e5cb9fa57870fb5,pir_kitchen_01,pir,2026-08-13T07:21:52.614157+02:00,motion,OFF,,nominal
observation_05df942af60356d2,pir_kitchen_01,pir,2026-08-13T07:22:02.481744+02:00,motion,ON,,nominal
observation_ca1b8dbbe8310225,pir_kitchen_01,pir,2026-08-13T07:22:06.120607+02:00,motion,OFF,,nominal
observation_c6133b2121b539db,pir_kitchen_01,pir,2026-08-13T07:22:20.644147+02:00,motion,ON,,nominal
observation_f73663b1478a6560,pir_kitchen_01,pir,2026-08-13T07:22:24.582636+02:00,motion,OFF,,nominal
observation_ae5492b4681ddf13,pir_kitchen_01,pir,2026-08-13T07:22:26.904236+02:00,motion,ON,,nominal
observation_f1be2d6db7b302b1,pir_kitchen_01,pir,2026-08-13T07:22:34.331340+02:00,motion,ON,,nominal
observation_3a1833e5178d9652,pir_kitchen_01,pir,2026-08-13T07:22:37.053015+02:00,motion,OFF,,nominal
observation_1149fcab393ea984,pir_kitchen_01,pir,2026-08-13T07:22:50.908889+02:00,motion,ON,,nominal
observation_0864ef400e7f5c6d,pir_kitchen_01,pir,2026-08-13T07:22:52.553735+02:00,motion,OFF,,nominal
observation_39c07013bc68a22a,pir_kitchen_01,pir,2026-08-13T07:23:02.564350+02:00,motion,ON,,nominal
observation_99ae6bd638b362e9,pir_kitchen_01,pir,2026-08-13T07:23:04.262245+02:00,motion,OFF,,nominal
observation_f00ad795d6903fd8,pir_kitchen_01,pir,2026-08-13T07:23:18.587022+02:00,motion,ON,,nominal
observation_7d84575714dfd4fe,pir_kitchen_01,pir,2026-08-13T07:23:21.827630+02:00,motion,OFF,,nominal
observation_733f5b406a4a65e5,pir_kitchen_01,pir,2026-08-13T07:23:35.738784+02:00,motion,ON,,nominal
observation_9fc8f817d7f59e3a,pir_kitchen_01,pir,2026-08-13T07:23:41.622031+02:00,motion,OFF,,nominal
observation_887ffab6dfad465a,pir_kitchen_01,pir,2026-08-13T07:23:46.736166+02:00,motion,ON,,nominal
observation_5da95c651b85a17c,pir_kitchen_01,pir,2026-08-13T07:23:53.142935+02:00,motion,OFF,,nominal
observation_a0764c28c203fc9f,pir_kitchen_01,pir,2026-08-13T07:23:59.931079+02:00,motion,ON,,nominal
observation_743f624ce5cee036,pir_kitchen_01,pir,2026-08-13T07:24:04.014425+02:00,motion,OFF,,nominal
observation_3ad56745d4cf4969,pir_kitchen_01,pir,2026-08-13T07:24:05.484709+02:00,motion,ON,,nominal
observation_2e50d97bfe2c8b6b,pir_kitchen_01,pir,2026-08-13T07:24:09.869742+02:00,motion,OFF,,nominal
observation_76265b709b95f706,pir_kitchen_01,pir,2026-08-13T07:24:21.256681+02:00,motion,ON,,nominal
observation_1b72f044e3a01e32,pir_kitchen_01,pir,2026-08-13T07:24:27.144061+02:00,motion,OFF,,nominal
observation_b889696a46b1d763,pir_kitchen_01,pir,2026-08-13T07:24:31.938378+02:00,motion,ON,,nominal
observation_f6e402528fb7ba01,pir_kitchen_01,pir,2026-08-13T07:24:39.653372+02:00,motion,OFF,,nominal
observation_eca81ad2aa37943e,pir_kitchen_01,pir,2026-08-13T07:24:46.554474+02:00,motion,ON,,nominal
observation_5ba65f2b644ffbe2,pir_kitchen_01,pir,2026-08-13T07:24:49.950795+02:00,motion,OFF,,nominal
observation_6c6e82559c7e2efa,pir_kitchen_01,pir,2026-08-13T07:24:58.075942+02:00,motion,ON,,nominal
observation_71156cf0e3f5a6f5,pir_kitchen_01,pir,2026-08-13T07:25:01.623713+02:00,motion,OFF,,nominal
observation_3d9b9550d2a1f87a,pir_kitchen_01,pir,2026-08-13T07:25:02.919251+02:00,motion,ON,,nominal
observation_6d49e7522ec9f5a0,pir_kitchen_01,pir,2026-08-13T07:25:07.072540+02:00,motion,OFF,,nominal
observation_654112591d0802d5,pir_kitchen_01,pir,2026-08-13T07:25:25.652764+02:00,motion,ON,,nominal
observation_6bc9277f6d7137f3,pir_kitchen_01,pir,2026-08-13T07:25:32.512140+02:00,motion,OFF,,nominal
observation_05bf0e8c1255aab0,pir_kitchen_01,pir,2026-08-13T07:25:36.670865+02:00,motion,ON,,nominal
observation_be59e5bdcb3b13c8,pir_kitchen_01,pir,2026-08-13T07:25:38.255922+02:00,motion,OFF,,nominal
observation_aed79ac9b7aab1f7,pir_kitchen_01,pir,2026-08-13T07:25:44.804841+02:00,motion,ON,,nominal
observation_6cba000ee34a7e67,pir_kitchen_01,pir,2026-08-13T07:25:48.448714+02:00,motion,OFF,,nominal
observation_ea4c57e5f5b05405,pir_kitchen_01,pir,2026-08-13T07:26:31.437660+02:00,motion,ON,,nominal
observation_26af5327a15d3434,pir_kitchen_01,pir,2026-08-13T07:26:35.485330+02:00,motion,OFF,,nominal
observation_7075a6936d9411ed,pir_kitchen_01,pir,2026-08-13T07:27:05.351711+02:00,motion,ON,,nominal
observation_da5a12a64338a559,pir_kitchen_01,pir,2026-08-13T07:27:09.963763+02:00,motion,OFF,,nominal
observation_49cca22de71487c5,pir_kitchen_01,pir,2026-08-13T07:27:37.744552+02:00,motion,ON,,nominal
observation_3cba95e85d1d6b05,pir_kitchen_01,pir,2026-08-13T07:27:39.516484+02:00,motion,OFF,,nominal
observation_eed57be0a5c44bf4,pir_kitchen_01,pir,2026-08-13T07:27:46.732674+02:00,motion,ON,,nominal
observation_b040cf5e81903100,pir_kitchen_01,pir,2026-08-13T07:27:50.376027+02:00,motion,OFF,,nominal
observation_a25d45c91ef4c95e,pir_kitchen_01,pir,2026-08-13T07:28:18.301691+02:00,motion,ON,,nominal
observation_e7282555e8f7dc3e,pir_kitchen_01,pir,2026-08-13T07:28:24.393165+02:00,motion,OFF,,nominal
observation_2f743c27b9c2e622,temperature_living_room_01,temperature,2026-08-13T07:28:27.194312+02:00,temperature,21.5,celsius,noisy
observation_078d9167aaaeac22,pir_kitchen_01,pir,2026-08-13T07:28:38.181816+02:00,motion,ON,,nominal
observation_e58e395c29f121a7,pir_kitchen_01,pir,2026-08-13T07:28:40.311548+02:00,motion,OFF,,nominal
observation_158299f8d6e48730,pir_kitchen_01,pir,2026-08-13T07:28:56.632561+02:00,motion,ON,,nominal
observation_33a76e42393b781a,pir_kitchen_01,pir,2026-08-13T07:28:59.742538+02:00,motion,OFF,,nominal
observation_4ce30b5d0cb6f9c6,pir_kitchen_01,pir,2026-08-13T07:29:00.711433+02:00,motion,ON,,nominal
observation_5d7d0a05e3853b80,pir_kitchen_01,pir,2026-08-13T07:29:04.748656+02:00,motion,OFF,,nominal
observation_b229755ba0e3ebab,pir_kitchen_01,pir,2026-08-13T07:29:10.270559+02:00,motion,ON,,nominal
observation_87821e1f88102887,pir_kitchen_01,pir,2026-08-13T07:29:12.490824+02:00,motion,OFF,,nominal
observation_25133825f948c965,pir_kitchen_01,pir,2026-08-13T07:29:20.682670+02:00,motion,ON,,nominal
observation_24694fca21362f64,pir_kitchen_01,pir,2026-08-13T07:29:22.221792+02:00,motion,OFF,,nominal
observation_9c32550377b7cc21,temperature_bathroom_01,temperature,2026-08-13T07:29:23.617819+02:00,temperature,21.8,celsius,noisy
observation_d0c38e9208db9a16,pir_kitchen_01,pir,2026-08-13T07:29:29.441853+02:00,motion,ON,,nominal
observation_e351a4b97e156cdb,pir_kitchen_01,pir,2026-08-13T07:29:32.353930+02:00,motion,OFF,,nominal
observation_1eef5d8ecef56760,pir_kitchen_01,pir,2026-08-13T07:30:23.916879+02:00,motion,ON,,nominal
observation_86ec9a3a802e7c74,pir_kitchen_01,pir,2026-08-13T07:30:27.295940+02:00,motion,OFF,,nominal
observation_c0fc876c6a00bcb4,pir_kitchen_01,pir,2026-08-13T07:30:41.119534+02:00,motion,ON,,nominal
observation_46f11e4fb4687ef5,pir_kitchen_01,pir,2026-08-13T07:30:43.041150+02:00,motion,OFF,,nominal
observation_40e43e0cbc1bf36b,pir_kitchen_01,pir,2026-08-13T07:30:44.972412+02:00,motion,ON,,nominal
observation_2a90121416e303a8,pir_kitchen_01,pir,2026-08-13T07:30:49.606896+02:00,motion,OFF,,nominal
observation_0bff2cf956f24a5a,pir_kitchen_01,pir,2026-08-13T07:30:54.647374+02:00,motion,ON,,nominal
observation_0706b32832998354,pir_kitchen_01,pir,2026-08-13T07:30:58.994323+02:00,motion,OFF,,nominal
observation_0c27eae5828e40de,pir_kitchen_01,pir,2026-08-13T07:31:08.507797+02:00,motion,ON,,nominal
observation_a8c878bf34f11277,pir_kitchen_01,pir,2026-08-13T07:31:12.399660+02:00,motion,OFF,,nominal
observation_645c2f7c9103a39c,pir_kitchen_01,pir,2026-08-13T07:31:13.554225+02:00,motion,ON,,nominal
observation_2f009b0b71e9dafe,pir_kitchen_01,pir,2026-08-13T07:31:18.623672+02:00,motion,OFF,,nominal
observation_54a41bd93ccd502d,pir_kitchen_01,pir,2026-08-13T07:31:46.451785+02:00,motion,ON,,nominal
observation_67a1e50d89a24800,pir_kitchen_01,pir,2026-08-13T07:31:48.552680+02:00,motion,OFF,,nominal
observation_035735aa02eb8dba,temperature_kitchen_01,temperature,2026-08-13T07:31:53.932109+02:00,temperature,20.5,celsius,noisy
observation_3644ce4d2e096052,pir_kitchen_01,pir,2026-08-13T07:32:42.697954+02:00,motion,ON,,nominal
observation_c3ea04ad07a554a4,pir_kitchen_01,pir,2026-08-13T07:32:44.967128+02:00,motion,OFF,,nominal
observation_4b7822c4c1cc2d51,temperature_hallway_01,temperature,2026-08-13T07:32:45.936469+02:00,temperature,20.7,celsius,noisy
observation_ee87a11ec0dd1083,pir_kitchen_01,pir,2026-08-13T07:32:53.381907+02:00,motion,ON,,nominal
observation_2f88d251421caa6e,pir_kitchen_01,pir,2026-08-13T07:32:56.328389+02:00,motion,OFF,,nominal
observation_cd2b05db75426a72,pir_kitchen_01,pir,2026-08-13T07:33:02.757782+02:00,motion,ON,,nominal
observation_6f0f2a681b7ec8ab,pir_kitchen_01,pir,2026-08-13T07:33:07.209632+02:00,motion,OFF,,nominal
observation_4238c4cc05f422b1,temperature_bedroom_01,temperature,2026-08-13T07:33:15.874136+02:00,temperature,20.6,celsius,noisy
observation_aac38e96246bc7a5,pir_kitchen_01,pir,2026-08-13T07:35:27.424595+02:00,motion,ON,,nominal
observation_48a155f5a0a600d7,pir_kitchen_01,pir,2026-08-13T07:35:31.575570+02:00,motion,OFF,,nominal
observation_f1af412905c3c097,pir_kitchen_01,pir,2026-08-13T07:35:39.225076+02:00,motion,ON,,nominal
observation_80eaeb321a38b443,pir_kitchen_01,pir,2026-08-13T07:35:40.334165+02:00,motion,OFF,,nominal
observation_72cf5c5568a376c9,pir_kitchen_01,pir,2026-08-13T07:35:45.846366+02:00,motion,ON,,nominal
observation_c445b89d286274e2,pir_kitchen_01,pir,2026-08-13T07:35:49.523123+02:00,motion,OFF,,nominal
observation_fbaba4150fbdba6f,pir_kitchen_01,pir,2026-08-13T07:35:53.470054+02:00,motion,ON,,nominal
observation_ce210672ea4c2eef,pir_kitchen_01,pir,2026-08-13T07:35:56.321326+02:00,motion,OFF,,nominal
observation_1cb456c6e5210d44,pir_kitchen_01,pir,2026-08-13T07:36:35.473932+02:00,motion,ON,,nominal
observation_5d2953805404cde1,pir_kitchen_01,pir,2026-08-13T07:36:38.242718+02:00,motion,OFF,,nominal
observation_1bd17a6b6fd908c4,pir_kitchen_01,pir,2026-08-13T07:36:45.030693+02:00,motion,ON,,nominal
observation_9f8b8918387de152,pir_kitchen_01,pir,2026-08-13T07:36:49.554920+02:00,motion,OFF,,nominal
observation_d5df5242924572f0,pir_kitchen_01,pir,2026-08-13T07:37:02.501166+02:00,motion,ON,,nominal
observation_eb21774fa9c86c96,pir_kitchen_01,pir,2026-08-13T07:37:05.022355+02:00,motion,OFF,,nominal
observation_0ca15bbc383e6bf6,pir_kitchen_01,pir,2026-08-13T07:37:11.222933+02:00,motion,ON,,nominal
observation_e176b16ddc9db744,pir_kitchen_01,pir,2026-08-13T07:37:14.245663+02:00,motion,OFF,,nominal
observation_323f4f85d44d1817,pir_kitchen_01,pir,2026-08-13T07:37:37.398789+02:00,motion,ON,,nominal
observation_4f85ef5913b4c01c,pir_kitchen_01,pir,2026-08-13T07:37:40.677559+02:00,motion,OFF,,nominal
observation_47b687a54705da42,temperature_living_room_01,temperature,2026-08-13T07:43:27.194312+02:00,temperature,21.7,celsius,noisy
observation_b43458241331bbdd,temperature_bathroom_01,temperature,2026-08-13T07:44:23.617819+02:00,temperature,21.9,celsius,noisy
observation_bd6205ed63bf106c,pir_kitchen_01,pir,2026-08-13T07:45:00+02:00,motion,ON,,nominal
observation_788c77ad662db27a,pir_bathroom_01,pir,2026-08-13T07:45:00.658402+02:00,motion,ON,,nominal
observation_82a046126acb38ef,pir_bedroom_01,pir,2026-08-13T07:45:01.274414+02:00,motion,ON,,nominal
observation_81a523284be8ed34,pir_kitchen_01,pir,2026-08-13T07:45:03.393388+02:00,motion,OFF,,nominal
observation_807083c9ab991f8d,pir_bathroom_01,pir,2026-08-13T07:45:06.798616+02:00,motion,OFF,,nominal
observation_485a28d379e38272,pir_bedroom_01,pir,2026-08-13T07:45:07.883675+02:00,motion,OFF,,nominal
observation_175170bc19373f7c,temperature_kitchen_01,temperature,2026-08-13T07:46:53.932109+02:00,temperature,20.5,celsius,noisy
observation_8bb4cd6ff80c50a2,temperature_hallway_01,temperature,2026-08-13T07:47:45.936469+02:00,temperature,20.5,celsius,noisy
observation_2646c4fc0f10ccf8,temperature_bedroom_01,temperature,2026-08-13T07:48:15.874136+02:00,temperature,20.6,celsius,noisy
observation_f128d91f2961ee54,pir_bedroom_01,pir,2026-08-13T07:55:02.000462+02:00,motion,ON,,nominal
observation_9eae9fe786c4a47f,pir_bedroom_01,pir,2026-08-13T07:55:05.615109+02:00,motion,OFF,,nominal
observation_9d40ff6bec6b3437,temperature_living_room_01,temperature,2026-08-13T07:58:27.194312+02:00,temperature,21.6,celsius,noisy
observation_af1b1c27b720dcba,temperature_bathroom_01,temperature,2026-08-13T07:59:23.617819+02:00,temperature,21.9,celsius,noisy
observation_8391e09975b0c9f5,temperature_kitchen_01,temperature,2026-08-13T08:01:53.932109+02:00,temperature,20.5,celsius,noisy
observation_298e8e24f2360fd4,temperature_hallway_01,temperature,2026-08-13T08:02:45.936469+02:00,temperature,20.5,celsius,noisy
observation_4b165e14aa09f54d,temperature_bedroom_01,temperature,2026-08-13T08:03:15.874136+02:00,temperature,20.7,celsius,noisy
observation_6752490bae36df4e,contact_entrance_door,contact,2026-08-13T08:05:00+02:00,contact,OPEN,,nominal
observation_30ddb178b8c225ee,pir_bedroom_01,pir,2026-08-13T08:05:00.084180+02:00,motion,ON,,nominal
observation_f551f593a6645318,pir_bedroom_01,pir,2026-08-13T08:05:01.441379+02:00,motion,OFF,,nominal
observation_cb0cb5a705bf63de,contact_entrance_door,contact,2026-08-13T08:05:11.384652+02:00,contact,CLOSED,,nominal
observation_4aac073c819bc5ba,temperature_living_room_01,temperature,2026-08-13T08:13:27.194312+02:00,temperature,21.9,celsius,noisy
observation_028d1d98da6e12e7,temperature_bathroom_01,temperature,2026-08-13T08:14:23.617819+02:00,temperature,21.7,celsius,noisy
observation_203f4bd460373b50,temperature_kitchen_01,temperature,2026-08-13T08:16:53.932109+02:00,temperature,20.7,celsius,noisy
observation_1784634f1b893d16,temperature_bedroom_01,temperature,2026-08-13T08:18:15.874136+02:00,temperature,20.3,celsius,noisy
observation_e2602d887b623dc0,temperature_living_room_01,temperature,2026-08-13T08:28:27.194312+02:00,temperature,21.8,celsius,noisy
observation_23431aeea4614145,temperature_bathroom_01,temperature,2026-08-13T08:29:23.617819+02:00,temperature,21.9,celsius,noisy
observation_828bac6fbbb4dbb5,temperature_kitchen_01,temperature,2026-08-13T08:31:53.932109+02:00,temperature,20.4,celsius,noisy
observation_52c274979760f572,temperature_hallway_01,temperature,2026-08-13T08:32:45.936469+02:00,temperature,20.8,celsius,noisy
observation_04f67c5bf6cee575,temperature_bedroom_01,temperature,2026-08-13T08:33:15.874136+02:00,temperature,20.9,celsius,noisy
observation_df36f2677464077e,temperature_living_room_01,temperature,2026-08-13T08:43:27.194312+02:00,temperature,21.8,celsius,noisy
observation_198ac189c576e4e8,temperature_bathroom_01,temperature,2026-08-13T08:44:23.617819+02:00,temperature,21.9,celsius,noisy
observation_87701e02b034bd05,temperature_kitchen_01,temperature,2026-08-13T08:46:53.932109+02:00,temperature,20.9,celsius,noisy
observation_aa1350a2b82b5f90,temperature_hallway_01,temperature,2026-08-13T08:47:45.936469+02:00,temperature,20.6,celsius,noisy
observation_d67af6c2ed6ade7f,temperature_bedroom_01,temperature,2026-08-13T08:48:15.874136+02:00,temperature,20.9,celsius,noisy
observation_9643186aca76e1bf,temperature_living_room_01,temperature,2026-08-13T08:58:27.194312+02:00,temperature,21.8,celsius,noisy
observation_6623133ad961ad26,temperature_bathroom_01,temperature,2026-08-13T08:59:23.617819+02:00,temperature,21.8,celsius,noisy
observation_1f6ec4962851bcc8,temperature_kitchen_01,temperature,2026-08-13T09:01:53.932109+02:00,temperature,20.6,celsius,noisy
observation_736a51a3944f50c5,temperature_hallway_01,temperature,2026-08-13T09:02:45.936469+02:00,temperature,20.7,celsius,noisy
observation_fc0b71e7c9941ec1,temperature_bedroom_01,temperature,2026-08-13T09:03:15.874136+02:00,temperature,20.9,celsius,noisy
observation_0a27e5d97b26188c,temperature_living_room_01,temperature,2026-08-13T09:13:27.194312+02:00,temperature,21.7,celsius,noisy
observation_6ca20101b5049b12,temperature_bathroom_01,temperature,2026-08-13T09:14:23.617819+02:00,temperature,21.9,celsius,noisy
observation_ac2fc0c7bde76ff2,temperature_kitchen_01,temperature,2026-08-13T09:16:53.932109+02:00,temperature,20.6,celsius,noisy
observation_81089f1079126f5c,temperature_hallway_01,temperature,2026-08-13T09:17:45.936469+02:00,temperature,20.9,celsius,noisy
observation_ad676ff24b8b6578,temperature_bedroom_01,temperature,2026-08-13T09:18:15.874136+02:00,temperature,20.9,celsius,noisy
observation_28bad4ae85c62f22,temperature_living_room_01,temperature,2026-08-13T09:28:27.194312+02:00,temperature,21.8,celsius,noisy
observation_ac4161a4f9437c9f,temperature_bathroom_01,temperature,2026-08-13T09:29:23.617819+02:00,temperature,21.9,celsius,noisy
observation_a94308f5c2bff3bc,temperature_kitchen_01,temperature,2026-08-13T09:31:53.932109+02:00,temperature,20.7,celsius,noisy
observation_6cd98ee70ef2d0b0,temperature_hallway_01,temperature,2026-08-13T09:32:45.936469+02:00,temperature,21.1,celsius,noisy
observation_61110b59317ffd67,temperature_bedroom_01,temperature,2026-08-13T09:33:15.874136+02:00,temperature,20.9,celsius,noisy
observation_3326be4751166cf7,temperature_living_room_01,temperature,2026-08-13T09:43:27.194312+02:00,temperature,22.0,celsius,noisy
observation_db0b26e2f2ce0496,temperature_bathroom_01,temperature,2026-08-13T09:44:23.617819+02:00,temperature,21.8,celsius,noisy
observation_1bddbe643512e122,temperature_kitchen_01,temperature,2026-08-13T09:46:53.932109+02:00,temperature,20.6,celsius,noisy
observation_f8b826df39da5b4b,temperature_hallway_01,temperature,2026-08-13T09:47:45.936469+02:00,temperature,20.8,celsius,noisy
observation_df4c355576ccfa5e,temperature_bedroom_01,temperature,2026-08-13T09:48:15.874136+02:00,temperature,21.1,celsius,noisy
observation_065dceaffe1c10a4,temperature_living_room_01,temperature,2026-08-13T09:58:27.194312+02:00,temperature,22.0,celsius,noisy
observation_46523ecc16564c1d,temperature_bathroom_01,temperature,2026-08-13T09:59:23.617819+02:00,temperature,21.9,celsius,noisy
observation_048394962c5a4837,temperature_kitchen_01,temperature,2026-08-13T10:01:53.932109+02:00,temperature,21.0,celsius,noisy
observation_b5f156d88812e887,temperature_bedroom_01,temperature,2026-08-13T10:03:15.874136+02:00,temperature,21.2,celsius,noisy
observation_030bbbf8ea2fe6f4,temperature_living_room_01,temperature,2026-08-13T10:13:27.194312+02:00,temperature,21.9,celsius,noisy
observation_9dd5598c7b500454,temperature_bathroom_01,temperature,2026-08-13T10:14:23.617819+02:00,temperature,21.9,celsius,noisy
observation_33b409eaae807266,temperature_kitchen_01,temperature,2026-08-13T10:16:53.932109+02:00,temperature,21.1,celsius,noisy
observation_2dd2f317783b5019,temperature_hallway_01,temperature,2026-08-13T10:17:45.936469+02:00,temperature,20.9,celsius,noisy
observation_b43ce3744ec98ff8,temperature_bedroom_01,temperature,2026-08-13T10:18:15.874136+02:00,temperature,21.1,celsius,noisy
observation_4e9f61698aafb517,temperature_living_room_01,temperature,2026-08-13T10:28:27.194312+02:00,temperature,22.2,celsius,noisy
observation_7e31386bf961d058,temperature_bathroom_01,temperature,2026-08-13T10:29:23.617819+02:00,temperature,22.1,celsius,noisy
observation_9960128cd18835f2,temperature_kitchen_01,temperature,2026-08-13T10:31:53.932109+02:00,temperature,21.0,celsius,noisy
observation_03b87f68f811a9be,temperature_hallway_01,temperature,2026-08-13T10:32:45.936469+02:00,temperature,21.1,celsius,noisy
observation_b5d39035f808e904,temperature_bedroom_01,temperature,2026-08-13T10:33:15.874136+02:00,temperature,21.3,celsius,noisy
observation_0f371b4e45dc8d07,temperature_living_room_01,temperature,2026-08-13T10:43:27.194312+02:00,temperature,22.1,celsius,noisy
observation_607f719bef79b2c0,temperature_bathroom_01,temperature,2026-08-13T10:44:23.617819+02:00,temperature,22.2,celsius,noisy
observation_72ac86f9ce5b1fc4,temperature_kitchen_01,temperature,2026-08-13T10:46:53.932109+02:00,temperature,21.1,celsius,noisy
observation_671d14f04d2b0195,temperature_hallway_01,temperature,2026-08-13T10:47:45.936469+02:00,temperature,21.2,celsius,noisy
observation_f2e0704971c30eab,temperature_bedroom_01,temperature,2026-08-13T10:48:15.874136+02:00,temperature,21.0,celsius,noisy
observation_db17a484ee456550,temperature_living_room_01,temperature,2026-08-13T10:58:27.194312+02:00,temperature,22.0,celsius,noisy
observation_45db1aa8766fb4d5,temperature_bathroom_01,temperature,2026-08-13T10:59:23.617819+02:00,temperature,22.3,celsius,noisy
observation_71e1a638b626729a,temperature_kitchen_01,temperature,2026-08-13T11:01:53.932109+02:00,temperature,21.1,celsius,noisy
observation_a49f3ad28733fbe9,temperature_hallway_01,temperature,2026-08-13T11:02:45.936469+02:00,temperature,21.1,celsius,noisy
observation_60c57f2a85ed7618,temperature_bedroom_01,temperature,2026-08-13T11:03:15.874136+02:00,temperature,21.0,celsius,noisy
