observationId,sensorId,sensorType,observedAt,measurement,value,unit,quality
observation_872b36de1b1a45fe,temperature_hallway_01,temperature,2026-08-13T23:15:00+02:00,temperature,19.5,celsius,nominal
observation_dbe146ed348ad6d9,temperature_kitchen_01,temperature,2026-08-13T23:15:00+02:00,temperature,19.5,celsius,nominal
observation_9035589997bb5759,temperature_living_room_01,temperature,2026-08-13T23:15:00+02:00,temperature,19.5,celsius,nominal
observation_e5bac25ee1a8cc9d,temperature_bathroom_01,temperature,2026-08-13T23:30:00+02:00,temperature,19.5,celsius,nominal
observation_a18cf4d6a261391c,temperature_bedroom_01,temperature,2026-08-13T23:30:00+02:00,temperature,19.5,celsius,nominal
observation_37d08f339f5daa12,temperature_hallway_01,temperature,2026-08-13T23:30:00+02:00,temperature,19.5,celsius,nominal
observation_6bc2e027f79e1963,temperature_kitchen_01,temperature,2026-08-13T23:30:00+02:00,temperature,19.5,celsius,nominal
observation_b706453dd02bde8c,temperature_living_room_01,temperature,2026-08-13T23:30:00+02:00,temperature,19.5,celsius,nominal
observation_a7490cbdf1ac5ba4,temperature_bathroom_01,temperature,2026-08-13T23:45:00+02:00,temperature,19.5,celsius,nominal
observation_7b403b3b64dd07c3,temperature_bedroom_01,temperature,2026-08-13T23:45:00+02:00,temperature,19.5,celsius,nominal
observation_0584881502f55295,temperature_hallway_01,temperature,2026-08-13T23:45:00+02:00,temperature,19.5,celsius,nominal
observation_405ce3dd5a44af72,temperature_kitchen_01,temperature,2026-08-13T23:45:00+02:00,temperature,19.5,celsius,nominal
observation_948d52abd0d4a6e9,temperature_living_room_01,temperature,2026-08-13T23:45:00+02:00,temperature,19.5,celsius,nominal
observation_d891d979defd508a,temperature_bathroom_01,temperature,2026-08-14T00:00:00+02:00,temperature,19.5,celsius,nominal
observation_1ea7f38f0bdf1957,temperature_bedroom_01,temperature,2026-08-14T00:00:00+02:00,temperature,19.5,celsius,nominal
observation_f59def6b3cbe0af0,temperature_hallway_01,temperature,2026-08-14T00:00:00+02:00,temperature,19.5,celsius,nominal
observation_ca816365a48cd786,temperature_kitchen_01,temperature,2026-08-14T00:00:00+02:00,temperature,19.5,celsius,nominal
observation_249c14d017b6e8db,temperature_living_room_01,temperature,2026-08-14T00:00:00+02:00,temperature,19.5,celsius,nominal
observation_a88e4035079ebc5a,temperature_bathroom_01,temperature,2026-08-14T00:15:00+02:00,temperature,19.0,celsius,nominal
observation_defb2792fb532095,temperature_bedroom_01,temperature,2026-08-14T00:15:00+02:00,temperature,19.0,celsius,nominal
observation_f6f11f84695e7314,temperature_hallway_01,temperature,2026-08-14T00:15:00+02:00,temperature,19.0,celsius,nominal
observation_d08b4c92092e5004,temperature_kitchen_01,temperature,2026-08-14T00:15:00+02:00,temperature,19.0,celsius,nominal
observation_197a354984ca7750,temperature_living_room_01,temperature,2026-08-14T00:15:00+02:00,temperature,19.0,celsius,nominal
observation_df6b8a072a232ec6,temperature_bathroom_01,temperature,2026-08-14T00:30:00+02:00,temperature,19.0,celsius,nominal
observation_9ddaa45edfe49f1b,temperature_bedroom_01,temperature,2026-08-14T00:30:00+02:00,temperature,19.0,celsius,nominal
observation_b901309b9e2852c5,temperature_hallway_01,temperature,2026-08-14T00:30:00+02:00,temperature,19.0,celsius,nominal
observation_d4851c53cf433a4e,temperature_kitchen_01,temperature,2026-08-14T00:30:00+02:00,temperature,19.0,celsius,nominal
observation_4381f5b313b6af6c,temperature_living_room_01,temperature,2026-08-14T00:30:00+02:00,temperature,19.0,celsius,nominal
observation_1545bd68f7eca039,temperature_bathroom_01,temperature,2026-08-14T00:45:00+02:00,temperature,19.0,celsius,nominal
observation_e7dc9a188ea67c8a,temperature_bedroom_01,temperature,2026-08-14T00:45:00+02:00,temperature,19.0,celsius,nominal
observation_cd4aba04b6f6e21e,temperature_hallway_01,temperature,2026-08-14T00:45:00+02:00,temperature,19.0,celsius,nominal
observation_0eb69c7b07a97a85,temperature_kitchen_01,temperature,2026-08-14T00:45:00+02:00,temperature,19.0,celsius,nominal
observation_c697163f81f1f34e,temperature_living_room_01,temperature,2026-08-14T00:45:00+02:00,temperature,19.0,celsius,nominal
observation_39d45414c41b8c3b,temperature_bathroom_01,temperature,2026-08-14T01:00:00+02:00,temperature,19.0,celsius,nominal
observation_a1604ebd4f6363a3,temperature_bedroom_01,temperature,2026-08-14T01:00:00+02:00,temperature,19.0,celsius,nominal
observation_728b3d0c030d5b3f,temperature_hallway_01,temperature,2026-08-14T01:00:00+02:00,temperature,19.0,celsius,nominal
observation_c9eac5e2c4a98562,temperature_kitchen_01,temperature,2026-08-14T01:00:00+02:00,temperature,19.0,celsius,nominal
observation_e251e419c101d9be,temperature_living_room_01,temperature,2026-08-14T01:00:00+02:00,temperature,19.0,celsius,nominal
observation_a60d34d95c7056c2,temperature_bathroom_01,temperature,2026-08-14T01:15:00+02:00,temperature,19.0,celsius,nominal
observation_41865b2a4dc7f22b,temperature_bedroom_01,temperature,2026-08-14T01:15:00+02:00,temperature,19.0,celsius,nominal
observation_c67ada221bf12856,temperature_hallway_01,temperature,2026-08-14T01:15:00+02:00,temperature,19.0,celsius,nominal
observation_2ab57824e038fdf6,temperature_kitchen_01,temperature,2026-08-14T01:15:00+02:00,temperature,19.0,celsius,nominal
observation_7729d7c3997575bf,temperature_living_room_01,temperature,2026-08-14T01:15:00+02:00,temperature,19.0,celsius,nominal
observation_f7ffa3b6277407ff,temperature_bathroom_01,temperature,2026-08-14T01:30:00+02:00,temperature,19.0,celsius,nominal
observation_e96b291417fa7344,temperature_bedroom_01,temperature,2026-08-14T01:30:00+02:00,temperature,19.0,celsius,nominal
observation_2aaa88b2ed7b1e43,temperature_hallway_01,temperature,2026-08-14T01:30:00+02:00,temperature,19.0,celsius,nominal
observation_eb335562570c28ab,temperature_kitchen_01,temperature,2026-08-14T01:30:00+02:00,temperature,19.0,celsius,nominal
observation_84e673adf64368dc,temperature_living_room_01,temperature,2026-08-14T01:30:00+02:00,temperature,19.0,celsius,nominal
observation_19e27317b50d2c34,temperature_bathroom_01,temperature,2026-08-14T01:45:00+02:00,temperature,19.0,celsius,nominal
observation_042cdc4efdd99c85,temperature_bedroom_01,temperature,2026-08-14T01:45:00+02:00,temperature,19.0,celsius,nominal
observation_d930af55da73a1a1,temperature_hallway_01,temperature,2026-08-14T01:45:00+02:00,temperature,19.0,celsius,nominal
observation_5c5e570d52d6d518,temperature_kitchen_01,temperature,2026-08-14T01:45:00+02:00,temperature,19.0,celsius,nominal
observation_c5337e9a05677163,temperature_living_room_01,temperature,2026-08-14T01:45:00+02:00,temperature,19.0,celsius,nominal
observation_d43614bce080e4e2,temperature_bathroom_01,temperature,2026-08-14T02:00:00+02:00,temperature,19.0,celsius,nominal
observation_44c022e07274b8e1,temperature_bedroom_01,temperature,2026-08-14T02:00:00+02:00,temperature,19.0,celsius,nominal
observation_e5119789b6859c85,temperature_hallway_01,temperature,2026-08-14T02:00:00+02:00,temperature,19.0,celsius,nominal
observation_9687cfb1845ad1ea,temperature_kitchen_01,temperature,2026-08-14T02:00:00+02:00,temperature,19.0,celsius,nominal
observation_0325d5dc7da8d468,temperature_living_room_01,temperature,2026-08-14T02:00:00+02:00,temperature,19.0,celsius,nominal
observation_54a70b903a521871,temperature_bathroom_01,temperature,2026-08-14T02:15:00+02:00,temperature,19.0,celsius,nominal
observation_6ff4f29df6580e3e,temperature_bedroom_01,temperature,2026-08-14T02:15:00+02:00,temperature,19.0,celsius,nominal
observation_78e5f48d16aa98f3,temperature_hallway_01,temperature,2026-08-14T02:15:00+02:00,temperature,19.0,celsius,nominal
observation_8dc9829be6bba56f,temperature_kitchen_01,temperature,2026-08-14T02:15:00+02:00,temperature,19.0,celsius,nominal
observation_4369dc8e7af43e17,temperature_living_room_01,temperature,2026-08-14T02:15:00+02:00,temperature,19.0,celsius,nominal
observation_fd5571540bfb37db,temperature_bathroom_01,temperature,2026-08-14T02:30:00+02:00,temperature,19.0,celsius,nominal
observation_aef616ca2bb0e2d9,temperature_bedroom_01,temperature,2026-08-14T02:30:00+02:00,temperature,19.0,celsius,nominal
observation_f0f0a5b55566cdfa,temperature_hallway_01,temperature,2026-08-14T02:30:00+02:00,temperature,19.0,celsius,nominal
observation_587a3a1b0e7bb0e5,temperature_kitchen_01,temperature,2026-08-14T02:30:00+02:00,temperature,19.0,celsius,nominal
observation_171248f9ad5abb56,temperature_living_room_01,temperature,2026-08-14T02:30:00+02:00,temperature,19.0,celsius,nominal
observation_2ac6cedf71b6e5c8,temperature_bathroom_01,temperature,2026-08-14T02:45:00+02:00,temperature,19.0,celsius,nominal
observation_b9078bec56b2cf4e,temperature_bedroom_01,temperature,2026-08-14T02:45:00+02:00,temperature,19.0,celsius,nominal
observation_f8360ed31ce0b24e,temperature_hallway_01,temperature,2026-08-14T02:45:00+02:00,temperature,19.0,celsius,nominal
observation_45457a6b75253541,temperature_kitchen_01,temperature,2026-08-14T02:45:00+02:00,temperature,19.0,celsius,nominal
observation_0c3fb8364e080046,temperature_living_room_01,temperature,2026-08-14T02:45:00+02:00,temperature,19.0,celsius,nominal
observation_8e9a66a5c9bc5f45,temperature_bathroom_01,temperature,2026-08-14T03:00:00+02:00,temperature,19.0,celsius,nominal
observation_18659fc0cc506b4f,temperature_bedroom_01,temperature,2026-08-14T03:00:00+02:00,temperature,19.0,celsius,nominal
observation_19a1e9a21188df53,temperature_hallway_01,temperature,2026-08-14T03:00:00+02:00,temperature,19.0,celsius,nominal
observation_4fd18df8d71aaa89,temperature_kitchen_01,temperature,2026-08-14T03:00:00+02:00,temperature,19.0,celsius,nominal
observation_9bf4edd43be94c2b,temperature_living_room_01,temperature,2026-08-14T03:00:00+02:00,temperature,19.0,celsius,nominal
observation_59b514223f13b191,temperature_bathroom_01,temperature,2026-08-14T03:15:00+02:00,temperature,19.0,celsius,nominal
observation_6b6d9435a890baff,temperature_bedroom_01,temperature,2026-08-14T03:15:00+02:00,temperature,19.0,celsius,nominal
observation_ce67d5728f7dbe4a,temperature_hallway_01,temperature,2026-08-14T03:15:00+02:00,temperature,19.0,celsius,nominal
observation_35e625f98c2ee61b,temperature_kitchen_01,temperature,2026-08-14T03:15:00+02:00,temperature,19.0,celsius,nominal
observation_3dcf442866a3ae42,temperature_living_room_01,temperature,2026-08-14T03:15:00+02:00,temperature,19.0,celsius,nominal
observation_72a735ceb9088de6,temperature_bathroom_01,temperature,2026-08-14T03:30:00+02:00,temperature,19.0,celsius,nominal
observation_a68f5ce72d40fba4,temperature_bedroom_01,temperature,2026-08-14T03:30:00+02:00,temperature,19.0,celsius,nominal
observation_3f94632c07c9c299,temperature_hallway_01,temperature,2026-08-14T03:30:00+02:00,temperature,19.0,celsius,nominal
observation_17173fe29d588c4e,temperature_kitchen_01,temperature,2026-08-14T03:30:00+02:00,temperature,19.0,celsius,nominal
observation_03e817184a63842b,temperature_living_room_01,temperature,2026-08-14T03:30:00+02:00,temperature,19.0,celsius,nominal
observation_fca84a1722adc4e0,temperature_bathroom_01,temperature,2026-08-14T03:45:00+02:00,temperature,19.0,celsius,nominal
observation_aaa017cb3a98520f,temperature_bedroom_01,temperature,2026-08-14T03:45:00+02:00,temperature,19.0,celsius,nominal
observation_3bf67471b7bdc0cd,temperature_hallway_01,temperature,2026-08-14T03:45:00+02:00,temperature,19.0,celsius,nominal
observation_fcc0bca16c8dbccc,temperature_kitchen_01,temperature,2026-08-14T03:45:00+02:00,temperature,19.0,celsius,nominal
observation_685c4e7635e271ba,temperature_living_room_01,temperature,2026-08-14T03:45:00+02:00,temperature,19.0,celsius,nominal
observation_23e228b2c2657582,temperature_bathroom_01,temperature,2026-08-14T04:00:00+02:00,temperature,19.0,celsius,nominal
observation_4320a6166bba1ff3,temperature_bedroom_01,temperature,2026-08-14T04:00:00+02:00,temperature,19.0,celsius,nominal
observation_725c306415ac4c5b,temperature_hallway_01,temperature,2026-08-14T04:00:00+02:00,temperature,19.0,celsius,nominal
observation_4f2a2b5512213ab4,temperature_kitchen_01,temperature,2026-08-14T04:00:00+02:00,temperature,19.0,celsius,nominal
observation_46a35760e6a73c11,temperature_living_room_01,temperature,2026-08-14T04:00:00+02:00,temperature,19.0,celsius,nominal
observation_cd298fe8e76c7c4e,temperature_bathroom_01,temperature,2026-08-14T04:15:00+02:00,temperature,19.0,celsius,nominal
observation_3870b96b45ba5a63,temperature_bedroom_01,temperature,2026-08-14T04:15:00+02:00,temperature,19.0,celsius,nominal
observation_af4f44713eccb431,temperature_hallway_01,temperature,2026-08-14T04:15:00+02:00,temperature,19.0,celsius,nominal
observation_7be47fa40445a0e0,temperature_kitchen_01,temperature,2026-08-14T04:15:00+02:00,temperature,19.0,celsius,nominal
observation_ac505eb465dd3e2b,temperature_living_room_01,temperature,2026-08-14T04:15:00+02:00,temperature,19.0,celsius,nominal
observation_d68445887b894572,temperature_bathroom_01,temperature,2026-08-14T04:30:00+02:00,temperature,19.0,celsius,nominal
observation_15883099865b3c64,temperature_bedroom_01,temperature,2026-08-14T04:30:00+02:00,temperature,19.0,celsius,nominal
observation_edf96856c1a415f7,temperature_hallway_01,temperature,2026-08-14T04:30:00+02:00,temperature,19.0,celsius,nominal
observation_c97018bdf39d571b,temperature_kitchen_01,temperature,2026-08-14T04:30:00+02:00,temperature,19.0,celsius,nominal
observation_15216de323ae4288,temperature_living_room_01,temperature,2026-08-14T04:30:00+02:00,temperature,19.0,celsius,nominal
observation_3de53f2119dc9205,temperature_bathroom_01,temperature,2026-08-14T04:45:00+02:00,temperature,19.0,celsius,nominal
observation_0ae3e7d2d75e7384,temperature_bedroom_01,temperature,2026-08-14T04:45:00+02:00,temperature,19.0,celsius,nominal
observation_d8a3ad960fd8941c,temperature_hallway_01,temperature,2026-08-14T04:45:00+02:00,temperature,19.0,celsius,nominal
observation_54d5687ed99ecee5,temperature_kitchen_01,temperature,2026-08-14T04:45:00+02:00,temperature,19.0,celsius,nominal
observation_4e0060db60e7c999,temperature_living_room_01,temperature,2026-08-14T04:45:00+02:00,temperature,19.0,celsius,nominal
observation_652913177ce4fb51,temperature_bathroom_01,temperature,2026-08-14T05:00:00+02:00,temperature,19.0,celsius,nominal
observation_2d190dce66de2a80,temperature_bedroom_01,temperature,2026-08-14T05:00:00+02:00,temperature,19.0,celsius,nominal
observation_6a5a541ecece5c10,temperature_hallway_01,temperature,2026-08-14T05:00:00+02:00,temperature,19.0,celsius,nominal
observation_f4632ef3d898ba0b,temperature_kitchen_01,temperature,2026-08-14T05:00:00+02:00,temperature,19.0,celsius,nominal
observation_c9fb73b8b267ec63,temperature_living_room_01,temperature,2026-08-14T05:00:00+02:00,temperature,19.0,celsius,nominal
observation_ef488cd4d748d2e6,temperature_bathroom_01,temperature,2026-08-14T05:15:00+02:00,temperature,19.0,celsius,nominal
observation_8402217370eeb5c4,temperature_bedroom_01,temperature,2026-08-14T05:15:00+02:00,temperature,19.0,celsius,nominal
observation_861bcf7a55968c61,temperature_hallway_01,temperature,2026-08-14T05:15:00+02:00,temperature,19.0,celsius,nominal
observation_5d73dc0156404b77,temperature_kitchen_01,temperature,2026-08-14T05:15:00+02:00,temperature,19.0,celsius,nominal
observation_3dc422e97493f9d5,temperature_living_room_01,temperature,2026-08-14T05:15:00+02:00,temperature,19.0,celsius,nominal
observation_64a11ebf21f3c306,temperature_bathroom_01,temperature,2026-08-14T05:30:00+02:00,temperature,19.0,celsius,nominal
observation_96de5bfce8509a54,temperature_bedroom_01,temperature,2026-08-14T05:30:00+02:00,temperature,19.0,celsius,nominal
observation_3bbfe57a06e606b6,temperature_hallway_01,temperature,2026-08-14T05:30:00+02:00,temperature,19.0,celsius,nominal
observation_598d60fa03c0192f,temperature_kitchen_01,temperature,2026-08-14T05:30:00+02:00,temperature,19.0,celsius,nominal
observation_f4857ae62fd7062d,temperature_living_room_01,temperature,2026-08-14T05:30:00+02:00,temperature,19.0,celsius,nominal
observation_e58c93be2d6858ff,temperature_bathroom_01,temperature,2026-08-14T05:45:00+02:00,temperature,19.0,celsius,nominal
observation_e8301ada7e9e1df3,temperature_bedroom_01,temperature,2026-08-14T05:45:00+02:00,temperature,19.0,celsius,nominal
observation_ec132663a940c3f9,temperature_hallway_01,temperature,2026-08-14T05:45:00+02:00,temperature,19.0,celsius,nominal
observation_d699bc68260f482f,temperature_kitchen_01,temperature,2026-08-14T05:45:00+02:00,temperature,19.0,celsius,nominal
observation_af5236277a035769,temperature_living_room_01,temperature,2026-08-14T05:45:00+02:00,temperature,19.0,celsius,nominal
observation_02d2ab7f0bc86af0,temperature_bathroom_01,temperature,2026-08-14T06:00:00+02:00,temperature,19.5,celsius,nominal
observation_8f4af79d67a52ed1,temperature_bedroom_01,temperature,2026-08-14T06:00:00+02:00,temperature,19.5,celsius,nominal
observation_023b9b79e9ce69b1,temperature_hallway_01,temperature,2026-08-14T06:00:00+02:00,temperature,19.5,celsius,nominal
observation_edc8290ad5429aed,temperature_kitchen_01,temperature,2026-08-14T06:00:00+02:00,temperature,19.5,celsius,nominal
observation_ee8977e3af303e5e,temperature_living_room_01,temperature,2026-08-14T06:00:00+02:00,temperature,19.5,celsius,nominal
observation_f3470189ec806c68,temperature_bathroom_01,temperature,2026-08-14T06:15:00+02:00,temperature,19.5,celsius,nominal
observation_49825c59a1e72cf7,temperature_bedroom_01,temperature,2026-08-14T06:15:00+02:00,temperature,19.5,celsius,nominal
observation_50ef3ab7083d1255,temperature_hallway_01,temperature,2026-08-14T06:15:00+02:00,temperature,19.5,celsius,nominal
observation_5cbb25654d518074,temperature_kitchen_01,temperature,2026-08-14T06:15:00+02:00,temperature,19.5,celsius,nominal
observation_7b2cadc288884909,temperature_living_room_01,temperature,2026-08-14T06:15:00+02:00,temperature,19.5,celsius,nominal
observation_262456e5586c6004,temperature_bathroom_01,temperature,2026-08-14T06:30:00+02:00,temperature,19.5,celsius,nominal
observation_f92ef6187190e899,temperature_bedroom_01,temperature,2026-08-14T06:30:00+02:00,temperature,19.5,celsius,nominal
observation_23d1307c1cc73644,temperature_hallway_01,temperature,2026-08-14T06:30:00+02:00,temperature,19.5,celsius,nominal
observation_24e082d46c8f025c,temperature_kitchen_01,temperature,2026-08-14T06:30:00+02:00,temperature,19.5,celsius,nominal
observation_761283068eab5d39,temperature_living_room_01,temperature,2026-08-14T06:30:00+02:00,temperature,19.5,celsius,nominal
observation_485f398d8036c8b9,temperature_bathroom_01,temperature,2026-08-14T06:45:00+02:00,temperature,19.5,celsius,nominal
observation_5490cce890f1e472,temperature_bedroom_01,temperature,2026-08-14T06:45:00+02:00,temperature,19.5,celsius,nominal
observation_6b6c5bdbd8141d75,temperature_hallway_01,temperature,2026-08-14T06:45:00+02:00,temperature,19.5,celsius,nominal
observation_bffa469c539836ec,temperature_kitchen_01,temperature,2026-08-14T06:45:00+02:00,temperature,19.5,celsius,nominal
observation_d527d911ac567bee,temperature_living_room_01,temperature,2026-08-14T06:45:00+02:00,temperature,19.5,celsius,nominal
observation_db65ea2ceedfc1e8,pir_bedroom_01,pir,2026-08-14T06:46:15+02:00,motion,ON,,nominal
observation_ed1b38838049dfea,pir_bedroom_01,pir,2026-08-14T06:46:20+02:00,motion,OFF,,nominal
observation_54ab117103e7808d,pir_bedroom_01,pir,2026-08-14T06:46:34.977793+02:00,motion,ON,,nominal
observation_1a1d571c327464cd,pir_bedroom_01,pir,2026-08-14T06:46:39.977793+02:00,motion,OFF,,nominal
observation_192c9b1b94a0acde,pir_bedroom_01,pir,2026-08-14T06:47:02.439490+02:00,motion,ON,,nominal
observation_a12b029b8afa7b28,pir_bedroom_01,pir,2026-08-14T06:47:07.439490+02:00,motion,OFF,,nominal
observation_b7e516380d779b94,pir_bedroom_01,pir,2026-08-14T06:47:16.952215+02:00,motion,ON,,nominal
observation_68e0a09b5af7f37a,pir_bedroom_01,pir,2026-08-14T06:47:21.952215+02:00,motion,OFF,,nominal
observation_61a63e2fe7f1d39f,pir_bedroom_01,pir,2026-08-14T06:47:22.452215+02:00,motion,ON,,nominal
observation_ddd7413370fa0276,pir_bedroom_01,pir,2026-08-14T06:47:27.452215+02:00,motion,OFF,,nominal
observation_d9ac1267302e5f49,pir_bedroom_01,pir,2026-08-14T06:47:30+02:00,motion,ON,,nominal
observation_f9d8e030f284ceaf,pir_bedroom_01,pir,2026-08-14T06:47:35+02:00,motion,OFF,,nominal
observation_589f0c56bd5fd9c1,pir_bedroom_01,pir,2026-08-14T06:47:50.684561+02:00,motion,ON,,nominal
observation_c58f9fcb8c0340fd,pir_bedroom_01,pir,2026-08-14T06:47:55.684561+02:00,motion,OFF,,nominal
observation_881bb2733dd24a01,pir_bedroom_01,pir,2026-08-14T06:48:24.003258+02:00,motion,ON,,nominal
observation_0ea292d642c4fe68,pir_bedroom_01,pir,2026-08-14T06:48:29.003258+02:00,motion,OFF,,nominal
observation_223e1913db84873a,pir_bedroom_01,pir,2026-08-14T06:48:33.864940+02:00,motion,ON,,nominal
observation_29cf73c90b09fbde,pir_bedroom_01,pir,2026-08-14T06:48:38.864940+02:00,motion,OFF,,nominal
observation_d3e722991d004f27,pir_bedroom_01,pir,2026-08-14T06:48:40.126310+02:00,motion,ON,,nominal
observation_2c0a44654112aa6d,pir_bedroom_01,pir,2026-08-14T06:48:45+02:00,motion,OFF,,nominal
observation_53757a0842a4b055,pir_bedroom_01,pir,2026-08-14T06:48:45+02:00,motion,ON,,nominal
observation_10eb0074a3678b06,pir_bedroom_01,pir,2026-08-14T06:48:50+02:00,motion,OFF,,nominal
observation_aabd0e27768780b1,pir_bedroom_01,pir,2026-08-14T06:48:59.841638+02:00,motion,ON,,nominal
observation_af78d31d4531e984,pir_bedroom_01,pir,2026-08-14T06:49:04.841638+02:00,motion,OFF,,nominal
observation_170dcb7022cf4a5c,pir_bedroom_01,pir,2026-08-14T06:49:10.459474+02:00,motion,ON,,nominal
observation_c596540c3f60c0ee,pir_bedroom_01,pir,2026-08-14T06:49:15.459474+02:00,motion,OFF,,nominal
observation_daac52aa5fab430d,pir_bedroom_01,pir,2026-08-14T06:49:26.693762+02:00,motion,ON,,nominal
observation_094a627999a70aa3,pir_bedroom_01,pir,2026-08-14T06:49:31.693762+02:00,motion,OFF,,nominal
observation_c547611ebc443d64,pir_bedroom_01,pir,2026-08-14T06:49:48.357012+02:00,motion,ON,,nominal
observation_41b94b535266688b,pir_bedroom_01,pir,2026-08-14T06:49:53.357012+02:00,motion,OFF,,nominal
observation_321d0bb9d5f8d491,pir_bedroom_01,pir,2026-08-14T06:50:00+02:00,motion,ON,,nominal
observation_33dd77d3a05bfa7d,pir_bathroom_01,pir,2026-08-14T06:50:01.666667+02:00,motion,ON,,nominal
observation_d1275a954e8568d8,pir_bedroom_01,pir,2026-08-14T06:50:05+02:00,motion,OFF,,nominal
observation_4274437ee7337f51,pir_bathroom_01,pir,2026-08-14T06:50:06.666667+02:00,motion,OFF,,nominal
observation_70d5a1ac17973ff4,pir_bathroom_01,pir,2026-08-14T06:54:00+02:00,motion,ON,,nominal
observation_737ca390f57ced75,pir_bathroom_01,pir,2026-08-14T06:54:05+02:00,motion,OFF,,nominal
observation_77177bd7da190306,pir_bathroom_01,pir,2026-08-14T06:54:08.315973+02:00,motion,ON,,nominal
observation_23c5f22f6344e81f,pir_bathroom_01,pir,2026-08-14T06:54:13.315973+02:00,motion,OFF,,nominal
observation_f4d4e5b73762ecf6,pir_bathroom_01,pir,2026-08-14T06:54:41.141722+02:00,motion,ON,,nominal
observation_b0e1b8d864901f11,pir_bathroom_01,pir,2026-08-14T06:54:46.141722+02:00,motion,OFF,,nominal
observation_67024eaa6af9e93c,pir_bathroom_01,pir,2026-08-14T06:55:09.551133+02:00,motion,ON,,nominal
observation_4cd7ba825a7b0c7f,pir_bathroom_01,pir,2026-08-14T06:55:14.551133+02:00,motion,OFF,,nominal
observation_45e805b45b891b29,pir_bathroom_01,pir,2026-08-14T06:55:18.257132+02:00,motion,ON,,nominal
observation_4ca1920e1e2ed851,pir_bathroom_01,pir,2026-08-14T06:55:23.257132+02:00,motion,OFF,,nominal
observation_c4d593fc32a89f60,pir_bathroom_01,pir,2026-08-14T06:55:26.712278+02:00,motion,ON,,nominal
observation_ec715eb9d4c7d2ff,pir_bathroom_01,pir,2026-08-14T06:55:31.712278+02:00,motion,OFF,,nominal
observation_0dcc9dbe88efc867,pir_bathroom_01,pir,2026-08-14T06:55:58.818959+02:00,motion,ON,,nominal
observation_a3d7c22bf97818a2,pir_bathroom_01,pir,2026-08-14T06:56:03.818959+02:00,motion,OFF,,nominal
observation_b4e63374ae200bb1,pir_bathroom_01,pir,2026-08-14T06:56:49.440819+02:00,motion,ON,,nominal
observation_3efa15c39aea9658,pir_bathroom_01,pir,2026-08-14T06:56:54.440819+02:00,motion,OFF,,nominal
observation_2b5113b364c3758d,pir_bathroom_01,pir,2026-08-14T06:57:20.285797+02:00,motion,ON,,nominal
observation_079913acbde26b09,pir_bathroom_01,pir,2026-08-14T06:57:25.285797+02:00,motion,OFF,,nominal
observation_6b731b515ede33a5,pir_bathroom_01,pir,2026-08-14T06:57:26.751135+02:00,motion,ON,,nominal
observation_dbd513335e82ac53,pir_bathroom_01,pir,2026-08-14T06:57:31.751135+02:00,motion,OFF,,nominal
observation_e2f30fc2427a3eda,pir_bathroom_01,pir,2026-08-14T06:57:42.973157+02:00,motion,ON,,nominal
observation_513be1b3d36d1704,pir_bathroom_01,pir,2026-08-14T06:57:47.973157+02:00,motion,OFF,,nominal
observation_272c60cedafdef53,pir_bathroom_01,pir,2026-08-14T06:58:00+02:00,motion,ON,,nominal
observation_222e6327b4b9c8c6,pir_bathroom_01,pir,2026-08-14T06:58:05+02:00,motion,OFF,,nominal
observation_a66b67be556ffed0,pir_bathroom_01,pir,2026-08-14T06:58:21.063715+02:00,motion,ON,,nominal
observation_8b0183e40e2f9f17,pir_bathroom_01,pir,2026-08-14T06:58:26.063715+02:00,motion,OFF,,nominal
observation_c76f8b9e5a37e188,pir_bathroom_01,pir,2026-08-14T06:58:43.398649+02:00,motion,ON,,nominal
observation_887e8cee5e50656d,pir_bathroom_01,pir,2026-08-14T06:58:48.398649+02:00,motion,OFF,,nominal
observation_15a51339fff1581d,pir_bathroom_01,pir,2026-08-14T06:58:52.376233+02:00,motion,ON,,nominal
observation_cc6a95e6b38e71e9,pir_bathroom_01,pir,2026-08-14T06:58:57.376233+02:00,motion,OFF,,nominal
observation_8fd5db206b33c498,pir_bathroom_01,pir,2026-08-14T06:59:04.245811+02:00,motion,ON,,nominal
observation_f88506408a892df3,pir_bathroom_01,pir,2026-08-14T06:59:09.245811+02:00,motion,OFF,,nominal
observation_5f9ff65a518a7da9,pir_bathroom_01,pir,2026-08-14T06:59:27.020002+02:00,motion,ON,,nominal
observation_4930fb6b80ed6a23,pir_bathroom_01,pir,2026-08-14T06:59:32.020002+02:00,motion,OFF,,nominal
observation_0adfef31a3e7e620,pir_bathroom_01,pir,2026-08-14T06:59:33.529758+02:00,motion,ON,,nominal
observation_18166ee13db70e02,pir_bathroom_01,pir,2026-08-14T06:59:38.529758+02:00,motion,OFF,,nominal
observation_29b08bb4f169c883,pir_bathroom_01,pir,2026-08-14T06:59:47.547747+02:00,motion,ON,,nominal
observation_bbac64d7c63ac3f5,pir_bathroom_01,pir,2026-08-14T06:59:52.547747+02:00,motion,OFF,,nominal
observation_6706ea4fd5f6bc76,pir_bathroom_01,pir,2026-08-14T06:59:54.957012+02:00,motion,ON,,nominal
observation_aa6a5c11e2c19e2f,pir_bathroom_01,pir,2026-08-14T06:59:59.957012+02:00,motion,OFF,,nominal
observation_87ba51b5f1770a08,temperature_bathroom_01,temperature,2026-08-14T07:00:00+02:00,temperature,19.5,celsius,nominal
